ID	ATX1-TAG-rep2	ATX2-TAG-rep2	ATX3-TAG-rep2	ATX4-TAG-rep2	ATX5-TAG-rep2	ATXR3-TAG-rep2	ATXR7-TAG-rep2	WT-rep2	
AT2G07015	6.14687	6.22642	8.31377	5.08522	3.06169	9.75836	3.6565	3.53408
AT2G07020	16.8803	13.4473	10.4434	17.1798	11.1241	23.807	19.573	17.3539
AT2G07025	5.2012	3.11321	3.23541	3.06946	4.5415	2.69196	3.18331	1.42418
AT2G07030	11.1117	7.61007	5.07836	8.10887	5.05178	8.53857	9.20578	9.33629
AT2G07035	1.04024	1.51337	1.76104	2.65714	2.65346	1.89279	3.35538	3.37583
AT2G07040	16.502	15.6958	9.74718	23.5478	10.5118	20.2318	22.2401	15.9297
AT2G07042	12.4829	12.842	16.4637	17.7296	10.92	14.5534	12.7762	11.3934
AT2G07045	4.39738	2.24843	1.67914	1.87833	1.37776	2.6499	1.97881	4.80001
AT2G07050	40.0965	66.0692	45.7872	44.2552	27.5042	43.9968	48.4379	36.0265
AT2G07055	2.08048	4.02123	4.0545	1.19113	4.18431	1.89279	1.72071	2.26814
AT2G07070	13.334	12.6258	9.95195	16.2177	13.9817	16.7406	21.853	12.0264
AT2G07075	4.01911	4.88601	3.1535	4.85616	3.87814	3.95382	5.97945	3.37583
AT2G07080	19.7173	11.5016	12.5321	13.9729	12.8081	18.2128	20.8205	14.7165
AT2G07085	4.25553	2.98349	2.37536	2.47389	0.663365	2.69196	2.83917	2.58462
AT2G07090	2.69517	3.41588	3.31732	4.67291	6.07235	3.82763	5.5923	3.32309
AT2G07095	3.73541	4.28066	3.97259	6.45961	5.10281	6.43547	6.10851	6.85716
AT2G07100	18.6297	17.2091	13.9655	20.7074	17.0434	25.1951	23.5737	27.7451
AT2G07110	6.38329	3.80504	2.21154	4.07734	2.34729	3.70145	5.80738	4.90551
AT2G07115	3.40442	1.7728	1.63818	3.25271	1.9901	1.38804	1.50562	1.58242
AT2G07120	6.38329	6.01023	5.11931	7.69655	8.11347	10.7258	10.7114	8.70332
AT2G07130	7.65995	8.34513	8.51854	9.71232	6.8888	8.41238	10.5393	8.91431
AT2G07135	2.6006	2.98349	1.59723	3.29852	1.42879	3.11258	3.74254	3.1121
AT2G07140	16.1237	9.64231	11.3444	15.3473	13.6755	13.5019	15.6584	12.0264
AT2G07150	7.56538	4.75629	6.307	7.87981	4.49047	9.12743	8.81862	6.59343
AT2G07155	5.05935	3.45912	1.39245	3.29852	5.15384	4.33238	4.3878	3.0066
AT2G07160	39.8601	26.765	21.4192	35.001	28.9329	36.1732	44.6093	33.6528
AT2G07165	3.82997	2.42139	2.62109	4.48966	0.765422	2.69196	4.55987	3.58682
AT2G07170	37.0231	39.6502	30.7978	27.4877	23.7791	27.5926	30.8006	27.0067
AT2G07175	6.57242	7.48035	16.9142	6.7803	5.00076	6.22516	5.16212	5.38023
AT2G07180	13.8541	20.0629	18.3067	18.7374	15.8187	24.6483	21.0356	15.9297
AT2G07185	2.50603	4.97249	4.505	3.5734	5.66412	7.52908	4.64591	4.64177
AT2G07190	5.05935	7.95598	7.24895	8.97931	6.63365	10.6417	9.76501	9.2308
AT2G07195	1.56036	3.06997	1.55627	1.92414	0.81645	1.7666	1.89278	1.1077
AT2G07200	7.37625	2.63758	3.35827	5.17685	3.82711	7.27671	6.40963	4.64177
AT2G07205	0.756538	0.648586	0.655272	1.28276	1.07159	1.17773	1.63467	1.52967
AT2G07210	12.5302	8.43161	6.14318	8.06306	9.84843	11.8194	10.1952	11.8154
AT2G07212	3.35714	4.71305	5.16027	5.68079	6.58263	8.24413	5.46324	8.17585
AT2G07213	8.74747	6.26966	7.37181	10.9035	6.73571	12.8709	14.7981	9.65277
AT2G07215	7.28168	5.23192	6.06127	8.75025	5.51104	11.3147	12.303	8.49233
AT2G07220	5.67404	6.01023	3.72686	8.33793	3.623	7.57114	8.7756	7.59563
AT2G07225	2.41146	2.42139	3.1535	6.45961	2.50038	4.33238	4.64591	3.27034
AT2G07230	19.6227	12.7988	13.4331	19.837	14.2368	18.3811	22.3692	15.455
AT2G07235	1.51308	1.47013	1.14673	4.16897	0.867478	2.77609	1.93579	2.0044
AT2G07240	25.1076	26.1164	20.2315	30.3739	20.8195	32.8083	45.2116	34.9188
AT2G07245	4.01911	5.27516	5.93841	4.21478	1.02056	3.91176	3.48443	3.16484
AT2G07250	13.8068	12.5826	9.5424	17.7754	12.8081	17.4978	24.7782	16.0352
AT2G07255	1.27666	1.85928	1.76104	1.05369	1.37776	2.27134	2.62408	2.26814
AT2G07260	9.64586	6.52909	7.86327	10.1704	12.2978	12.4083	12.3461	11.8154
AT2G07265	4.11368	4.06447	4.83263	3.80246	2.09215	4.16413	3.22632	2.1099
AT2G07270	7.65995	5.23192	5.03741	8.29212	4.69459	6.22516	8.00128	5.06375
AT2G07275	6.57242	8.69105	5.44695	5.63498	3.06169	5.93073	5.42022	5.53848
AT2G07280	17.0694	13.2311	10.1977	16.5842	12.9611	21.3674	17.8953	20.5715
AT2G07285	0.851105	2.81054	2.04773	2.01576	1.73496	2.27134	2.53804	1.84616
AT2G07290	1.27666	1.38365	1.22864	2.70296	3.57197	4.753	6.02247	4.64177
AT2G07295	1.32394	2.24843	3.07159	2.97783	0.561309	2.60784	2.32295	1.31869
AT2G07300	4.25553	3.15645	6.14318	7.42168	8.41964	6.35135	9.42087	5.80221
AT2G07305	10.0714	9.81526	5.65172	6.64286	3.82711	11.2305	9.07672	4.21979
AT2G07310	8.3692	7.73979	4.75072	7.23843	7.39908	10.4314	10.7544	8.54508
AT2G07315	0.0945673	0.691825	0.860045	0.824631	0.204112	1.38804	2.02183	1.05495
AT2G07320	33.8551	23.6518	21.583	28.4498	22.9627	32.64	33.8549	29.6968
AT2G07325	15.6036	13.1447	12.3273	11.4532	6.68468	12.4083	13.9807	9.65277
AT2G07330	10.5915	11.2421	8.14995	10.3995	8.72581	11.7353	16.0456	11.8682
AT2G07335	11.3954	18.8522	17.4057	17.2256	10.7159	14.4693	14.1528	9.81102
AT2G07340	7.56538	20.3223	14.4569	9.75813	6.37851	10.0949	7.09791	7.54288
AT2G07345	1.08752	4.23743	2.29345	3.48177	0.510281	3.65939	2.36597	1.37143
AT2G07355	2.6006	5.66431	3.03063	2.47389	1.83701	1.97691	3.05425	3.58682
AT2G07360	69.8852	103.557	57.2544	63.9547	46.5376	61.7889	68.269	57.5474
AT2G07365	5.86317	3.50236	2.703	5.03941	4.43945	5.51011	5.20514	2.84836
AT2G07375	1.93863	3.84827	3.03063	2.88621	2.9086	3.02846	1.54864	1.42418
AT2G07380	11.9628	11.026	13.3512	15.164	11.3282	20.1056	26.6279	16.5627
AT2G07385	2.36418	6.13994	4.54595	4.07734	3.77608	3.36495	4.08668	3.21759
AT2G07390	1.74949	1.989	1.67914	3.71084	1.78598	4.33238	4.64591	2.95385
AT2G07395	32.7203	23.9977	19.6582	32.8936	25.6671	39.412	44.3512	35.1298
AT2G07400	26.1478	19.1117	17.8562	23.6852	18.3191	29.5275	36.651	29.0111
AT2G07405	2.0332	1.85928	2.62109	1.05369	1.07159	1.80866	3.05425	2.16264
AT2G07410	28.843	20.5385	19.2077	28.0833	21.0746	32.4297	36.9091	34.8133
AT2G07415	2.97887	5.05897	4.58691	3.48177	4.84767	4.66887	3.95762	5.32749
AT2G07420	47.7092	39.8232	37.7601	54.1049	37.0974	61.9572	65.86	55.121
AT2G07425	2.69517	5.57784	3.03063	5.7266	3.92916	2.43959	1.72071	2.58462
AT2G07430	13.0503	6.74529	5.36504	12.0946	8.72581	11.3567	10.3673	8.43958
AT2G07435	1.89135	3.24293	2.49823	2.06158	2.60243	3.78557	3.22632	2.0044
AT2G07440	3.97182	3.02673	4.01354	4.90197	2.34729	6.22516	6.53868	7.38464
AT2G07445	1.93863	2.81054	2.21154	3.06946	1.32673	1.51423	2.96822	1.42418
AT2G07450	17.3058	12.4096	11.0987	18.0044	12.8591	19.3485	25.8536	17.6704
AT2G07455	16.4547	9.64231	7.45372	15.0266	8.01141	15.3947	17.4652	11.2352
AT2G07460	13.2394	8.25866	8.02709	10.3079	10.0525	14.5534	13.1204	12.2901
AT2G07470	1.98591	1.989	3.93163	4.39803	3.36786	5.46805	3.31236	3.05935
AT2G07475	9.36216	13.1014	21.8697	8.84187	12.9101	13.5019	8.64655	7.06815
AT2G07480	6.38329	3.50236	4.13641	8.65862	6.48057	9.25362	9.59294	5.90771
AT2G07483	2.12776	3.80504	2.94873	5.90985	3.77608	5.80454	6.40963	4.58902
AT2G07485	1.79678	2.68082	1.88391	1.19113	2.39832	3.15464	2.83917	1.47693
AT2G07486	4.01911	3.37264	1.76104	3.98572	2.60243	5.34186	5.5923	5.38023
AT2G07490	8.88932	7.04796	8.02709	9.52907	9.49123	10.221	10.5393	10.866
AT2G07495	3.40442	4.92925	1.802	2.93202	2.75552	1.93485	3.6565	1.37143
AT2G07500	20.5684	13.1879	13.8836	20.6616	13.8796	22.6714	23.8748	16.5627
AT2G07505	0.992956	3.41588	5.11931	2.51971	3.98019	4.24825	4.68892	4.32529
AT2G07510	30.4979	15.4796	17.9381	24.5099	23.4219	32.4718	33.5108	29.9078
AT2G07515	8.60562	8.17218	16.9552	7.5133	5.10281	10.0528	6.06549	6.43518
AT2G07520	5.39033	2.72406	2.21154	4.67291	5.30692	4.08001	7.14093	4.53628
AT2G07525	2.22233	2.50786	3.07159	3.16108	4.38842	3.02846	3.95762	2.1099
AT2G07530	8.6529	7.22092	7.04418	9.16256	7.24599	8.91712	10.5393	9.33629
AT2G07535	1.22937	1.03774	2.41632	4.35222	3.57197	2.56578	3.09727	3.21759
AT2G07540	25.2495	16.4741	16.8733	27.4419	18.6253	27.7188	27.7894	23.9473
AT2G07545	1.56036	2.85378	1.55627	2.24483	3.57197	1.47217	2.71011	2.0044
AT2G07550	26.999	18.4198	19.7401	33.0769	23.626	34.3646	35.4896	29.7495
AT2G07555	3.78269	3.71856	5.03741	4.21478	2.9086	5.04743	5.93644	3.53408
AT2G07560	24.8712	15.6958	18.2657	28.9995	24.0853	27.3402	34.6292	25.1078
AT2G07565	5.67404	4.66982	6.14318	7.05517	8.1645	9.00125	9.72199	6.17145
AT2G07570	21.4195	15.7822	17.979	24.7389	17.1454	24.2697	27.9615	22.1539
AT2G07575	0.945673	2.29167	3.72686	1.64926	2.60243	1.51423	1.37656	1.58242
AT2G07580	11.8682	7.8695	6.02031	10.4911	8.06244	13.4177	15.3573	12.1319
AT2G07585	5.34305	10.5503	15.3579	9.52907	9.74637	7.65527	7.70016	6.96266
AT2G07590	7.18711	8.43161	6.42986	11.4074	9.28712	14.259	15.4864	9.54728
AT2G07595	3.54627	4.41038	8.84618	4.9936	3.98019	3.02846	3.05425	4.06155
AT2G07599	118.776	52.8381	79.3289	80.2641	87.0029	63.177	58.375	115.992
AT2G07600	2.93158	6.48586	4.83263	8.15468	6.37851	8.62269	8.99069	7.85936
AT2G07605	1.79678	1.25393	1.67914	0.916256	0.357197	1.51423	0.817335	0.0527474
AT2G07613	20.5211	11.4151	15.1941	15.3015	22.8606	10.7258	13.0774	27.5341
AT2G07615	1.08752	2.37815	2.74395	0.274877	1.83701	1.26186	0.989406	0.632969
AT2G07617	10.4024	3.28617	6.8394	5.3601	5.76618	3.8697	5.8504	10.866
AT2G07620	35.6046	24.1706	20.3544	38.4828	37.3526	43.492	46.8892	40.299
AT2G07621	39.1036	21.4466	35.9171	33.8099	38.7303	23.8491	27.2732	61.0815
AT2G07623	46.1961	21.7492	34.4428	28.633	39.8019	23.807	29.5531	48.5276
AT2G07625	31.4909	12.7555	22.7298	19.1498	19.0845	16.2359	17.4652	30.488
AT2G07626	30.6871	14.9175	18.8391	21.6237	24.4425	13.9225	16.9059	37.5034
AT2G07627	16.2183	6.05347	12.0406	10.766	13.1653	9.04331	8.17335	14.1891
AT2G07628	26.5261	17.9874	20.5592	22.2192	21.9421	16.7827	19.2289	29.6968
AT2G07629	50.3571	24.5165	40.4221	33.5808	40.3122	29.0648	27.1872	53.9078
AT2G07630	9.36216	7.91274	9.17381	10.6744	7.85833	13.2074	14.3679	11.2879
AT2G07631	47.2836	21.0142	27.1528	28.7246	33.0662	25.2371	27.2302	47.5782
AT2G07632	28.6539	10.6368	17.3238	20.2035	20.8705	14.0907	15.0562	28.1144
AT2G07633	87.0964	46.0496	72.2028	75.0872	80.7265	52.8298	57.5146	118.629
AT2G07634	19.9537	9.20991	18.88	15.3931	20.3092	11.6091	12.9053	22.6814
AT2G07635	22.2233	14.5283	12.6549	21.0281	15.6656	26.1204	22.5413	21.9957
AT2G07636	26.8098	13.4473	19.2077	20.1118	25.1569	15.1843	16.3467	36.0792
AT2G07637	34.1861	14.7445	24.9823	20.8906	24.2894	15.7732	17.8093	36.5012
AT2G07638	72.013	27.8892	53.4047	41.6897	66.1324	23.2602	29.3811	75.8508
AT2G07640	2.55332	2.94025	6.02031	4.39803	7.65422	5.72042	6.96886	3.0066
AT2G07641	43.4064	17.9442	31.9445	23.6394	32.4539	20.1477	19.0138	42.6726
AT2G07642	9.69314	4.23743	9.13286	6.45961	9.49123	3.8697	4.68892	11.1297
AT2G07643	32.9094	12.8852	32.9274	23.4104	35.3115	17.0351	19.0998	44.0968
AT2G07644	16.9748	8.77752	17.979	16.1719	18.6253	10.0949	14.2388	29.3276
AT2G07645	4.01911	3.84827	2.53918	5.77242	1.37776	6.30929	6.19454	2.47913
AT2G07646	51.8701	22.787	38.702	31.9774	41.3838	20.8627	27.1011	50.9012
AT2G07648	42.5553	16.0417	31.0026	25.0596	33.3724	13.5439	17.5082	45.1518
AT2G07650	19.5754	11.8475	9.17381	19.837	10.92	21.5357	24.7352	15.5077
AT2G07652	49.4114	19.2414	31.9036	29.7325	43.7821	17.9604	20.0462	52.1144
AT2G07654	11.6318	6.22642	9.13286	8.47537	7.96039	5.04743	6.88282	15.6132
AT2G07655	40.8058	17.901	33.0913	23.4562	27.0449	17.2454	23.0575	43.4111
AT2G07656	166.155	65.7233	133.553	99.4596	129.356	58.1296	75.1088	180.396
AT2G07658	77.5451	33.3805	57.7868	52.8222	66.1835	31.7567	37.2103	77.9607
AT2G07659	60.5703	30.743	57.5821	42.6059	59.907	30.579	33.5108	77.0112
AT2G07660	47.0472	27.2406	21.1735	34.0847	28.7288	45.3007	45.2546	36.1847
AT2G07661	17.7786	8.56133	12.614	15.668	20.5133	6.64578	10.6254	21.2045
AT2G07662	92.2504	36.9261	67.6159	57.3577	76.287	35.9629	44.5233	93.3102
AT2G07663	25.2022	12.2799	22.2793	16.6301	19.1866	12.3662	19.573	31.1737
AT2G07664	22.0815	13.6203	23.1393	20.4325	26.9939	14.4272	17.9384	32.4397
AT2G07665	23.9255	9.64231	21.0506	16.2636	20.3602	10.0528	10.6254	25.899
AT2G07666	15.0362	7.69655	11.8768	11.6823	11.5834	8.41238	11.2706	16.4572
AT2G07667	100.761	49.4655	74.5782	72.4301	76.4911	51.7361	62.2465	110.664
AT2G07669	50.9717	25.0786	32.0264	37.6123	45.7212	24.7745	33.2526	60.8705
AT2G07670	17.8732	8.25866	13.1874	10.6744	16.2269	7.86558	9.85104	17.2484
AT2G07671	36.4084	15.9984	25.5147	26.5256	30.6679	16.6145	18.8417	38.2419
AT2G07672	41.7042	19.5873	34.3199	29.87	33.6786	24.9427	27.7464	48.0001
AT2G07673	22.9798	10.6368	11.3444	16.9507	24.0342	13.7122	15.7875	28.3781
AT2G07674	48.5603	27.4568	38.6201	36.6044	39.0875	31.0417	40.3506	61.8727
AT2G07675	19.7173	8.73429	13.6379	11.0867	16.9413	9.75836	11.5717	20.4132
AT2G07676	23.0744	11.934	17.119	20.4783	19.2886	11.4829	12.26	26.5847
AT2G07677	146.532	77.6141	117.539	108.439	131.959	83.0723	86.2504	178.603
AT2G07678	86.3872	43.1093	66.9606	70.0936	83.3289	45.3427	54.5894	105.231
AT2G07680	39.8128	36.0181	29.5282	42.331	43.2208	51.9885	53.9011	43.3056
AT2G07681	163.98	83.4081	128.679	125.115	145.532	85.5539	109.996	185.565
AT2G07682	218.309	107.492	167.873	158.467	175.026	117.731	137.57	254.295
AT2G07683	59.8138	27.0676	42.6337	40.0862	48.0685	30.4949	36.3499	58.7606
AT2G07684	9.74043	4.62658	8.02709	8.33793	8.26655	6.5196	6.53868	11.1824
AT2G07685	60.0029	33.0346	45.1319	44.5759	55.6206	36.4256	38.8019	74.5848
AT2G07686	81.6588	40.2123	59.8755	62.9926	62.2543	41.473	46.1579	80.176
AT2G07687	51.2555	22.9599	33.0913	28.3123	31.7395	22.2928	22.8854	49.2661
AT2G07688	28.2283	14.9607	27.1938	23.6394	36.332	17.7501	22.3262	37.8199
AT2G07689	29.6468	15.2634	25.7194	20.2493	30.3617	18.6334	20.0462	36.5539
AT2G07690	24.2092	32.2131	23.9584	27.3503	25.9733	27.8029	29.5531	21.1517
AT2G07691	34.6116	17.1659	24.7365	25.2887	30.923	15.0161	20.9926	38.7693
AT2G07692	38.1106	17.9874	27.5214	26.6631	38.3731	19.685	22.1111	45.9957
AT2G07693	76.8359	41.9851	62.0871	61.7557	79.3487	42.0198	43.749	102.488
AT2G07694	44.0211	25.4246	36.7772	37.3375	41.9451	25.4054	28.8218	55.5958
AT2G07695	77.025	36.4505	64.0529	57.266	64.8057	45.3427	50.4597	85.5035
AT2G07696	51.019	22.614	33.0093	36.5586	51.0791	26.7934	29.7252	50.0045
AT2G07697	173.105	73.7226	120.652	124.611	142.624	82.7778	99.0266	182.506
AT2G07698	118.918	61.0535	101.24	98.7266	116.344	61.116	75.0658	152.756
AT2G07699	44.2575	24.3436	29.5692	33.6266	40.6184	25.9101	28.0045	52.0617
AT2G07700	7.75451	2.50786	5.61077	8.2005	3.67402	8.07589	9.72199	7.0154
AT2G07701	24.9185	8.25866	14.9894	14.3852	15.1043	6.35135	9.46388	25.5297
AT2G07702	29.0321	12.7988	24.327	18.5542	21.4828	11.9876	14.4539	32.5451
AT2G07703	14.0905	6.96148	11.0168	7.78818	14.1858	8.24413	7.22697	15.6132
AT2G07704	22.838	11.1989	17.2009	14.2478	23.0137	9.80042	11.2706	24.7385
AT2G07705	11.1117	3.89151	7.69945	6.4138	7.60319	4.24825	4.73194	9.75827
AT2G07706	153.908	64.037	117.99	101.292	122.008	61.158	67.0215	165.838
AT2G07707	18.5352	6.91825	14.4569	11.27	17.8088	9.92661	9.89406	19.2528
AT2G07708	42.6025	19.9764	28.9958	24.6473	40.4653	17.2874	16.992	45.6265
AT2G07709	242.849	95.6015	173.729	149.579	182.528	100.402	117.395	229.187
AT2G07710	2.74245	2.5511	1.802	3.02365	6.32749	5.2998	5.37721	3.16484
AT2G07711	115.277	51.195	98.6594	81.2719	89.7074	48.6236	59.4934	132.607
AT2G07712	60.3812	25.9434	48.2854	42.8808	49.1401	26.9196	36.608	61.5035
AT2G07713	16.9748	7.52359	14.8665	11.27	11.5834	7.69733	8.90465	18.2506
AT2G07714	29.3631	11.8043	20.7639	22.0818	22.0952	14.6796	15.6584	36.343
AT2G07715	99.0592	43.9741	65.4863	66.6118	77.5627	37.6454	46.8032	98.2684
AT2G07716	29.2686	12.2799	25.187	18.7374	27.4531	12.1138	13.4645	29.3276
AT2G07717	266.963	102.477	202.52	175.921	248.507	117.942	134.387	301.188
AT2G07718	237.175	97.4608	179.954	148.892	189.059	92.1997	102.64	250.55
AT2G07719	61.4214	28.3648	48.0806	35.8714	58.2741	25.111	29.6822	65.987
AT2G07720	3.68812	2.33491	2.49823	7.5133	2.50038	5.59423	6.02247	5.27474
AT2G07721	48.4184	21.2304	33.4189	33.3059	53.5795	16.1518	20.7775	49.0023
AT2G07722	32.011	12.9285	24.7775	18.4626	27.5552	13.0813	13.5075	35.288
AT2G07723	105.442	43.5849	93.8268	72.7049	100.576	47.3196	50.8469	120.317
AT2G07724	17.5895	9.03696	16.6275	15.9429	20.4623	11.4829	11.6148	24.3166
AT2G07725	67.8047	26.1164	53.0361	40.3611	58.4782	25.5316	31.747	82.3914
AT2G07726	12.1046	6.91825	12.4092	10.9493	13.6245	6.39341	6.75377	16.4572
AT2G07727	106.246	47.217	84.8168	67.803	101.699	41.8095	55.923	125.539
AT2G07728	92.3922	41.6824	70.8104	55.1586	77.6648	39.5382	49.0401	104.493
AT2G07729	39.671	18.2036	38.9887	26.6172	37.7098	16.4041	22.6273	50.1628
AT2G07730	23.5	15.8255	15.276	25.1054	24.0342	27.0879	27.1441	25.6352
AT2G07731	31.4436	13.5771	23.9174	22.7232	32.9642	11.6091	16.4758	36.7122
AT2G07732	23.5472	13.0582	20.3544	21.0739	22.2993	13.2916	14.4969	28.2726
AT2G07733	73.2896	29.3161	55.6981	43.4306	61.8971	25.6578	37.8555	77.2222
AT2G07734	49.2223	22.5275	39.9307	34.4054	49.089	19.5588	24.1329	56.176
AT2G07735	19.4809	9.81526	20.6411	14.3852	19.5438	8.45444	10.1952	24.422
AT2G07736	19.1026	12.1502	17.4466	13.9271	21.5849	9.92661	11.6578	32.7561
AT2G07737	38.678	17.7712	34.9342	25.701	35.0053	19.6429	20.8636	47.7891
AT2G07738	29.9778	11.8475	25.0642	18.6916	23.1668	14.4693	14.2819	31.4375
AT2G07739	46.6689	23.0032	37.2686	34.6803	53.4264	22.5031	24.0039	58.7079
AT2G07740	12.8611	7.35064	5.52886	10.1704	4.43945	11.8615	12.3461	11.9737
AT2G07741	43.5955	22.8302	33.0913	32.1148	39.1896	22.2087	27.9615	52.5364
AT2G07742	6.09959	4.02123	4.46404	7.28424	7.09291	4.87918	4.3878	9.38904
AT2G07743	7.56538	3.50236	7.57659	6.32217	4.49047	5.72042	5.67833	9.49453
AT2G07744	14.5161	9.8585	12.2454	16.401	13.1142	20.6524	19.444	21.1517
AT2G07745	7.70723	3.67532	4.83263	5.90985	7.96039	4.753	4.55987	10.5495
AT2G07746	9.40944	4.06447	6.22509	5.22266	7.39908	4.33238	5.54928	7.38464
AT2G07747	49.0331	19.5008	37.4734	25.4261	34.0358	19.3064	23.6167	52.4309
AT2G07748	8.03822	4.36714	5.48791	5.3601	8.92992	3.40701	4.08668	6.96266
AT2G07749	101.187	50.2438	73.2676	75.8202	80.9816	54.7646	68.226	117.468
AT2G07750	24.7293	16.7335	14.2112	20.2951	18.5742	26.3308	27.5743	27.3232
AT2G07751	21.3249	5.75079	15.3989	11.4074	19.4927	9.25362	11.0125	21.3627
AT2G07752	11.0171	4.15095	9.33763	5.86404	9.33814	4.79506	5.1191	10.1275
AT2G07753	9.03117	3.71856	6.59368	6.23054	9.18506	3.28083	4.99005	10.0748
AT2G07754	16.3601	7.91274	12.9826	10.9035	11.4813	7.15052	10.8835	21.3627
AT2G07755	9.69314	4.75629	6.18413	5.54335	8.41964	5.00537	5.33419	7.64837
AT2G07756	8.55834	2.68082	5.69268	4.81035	6.63365	2.27134	4.25875	8.28134
AT2G07757	9.92956	2.59434	6.34795	6.04729	8.06244	3.40701	3.01124	7.33189
AT2G07758	5.7686	2.11871	5.44695	4.90197	6.48057	2.43959	3.01124	5.64397
AT2G07759	6.95069	3.67532	6.7575	5.95567	6.02132	2.9864	4.55987	8.28134
AT2G07760	14.2324	10.2909	7.82231	12.4153	10.92	17.1613	17.2501	12.0792
AT2G07761	7.99093	3.93475	7.00322	5.90985	9.03198	3.11258	3.87159	8.75607
AT2G07762	8.03822	2.85378	5.36504	5.13104	5.35795	3.28083	3.18331	6.75167
AT2G07763	12.7193	6.18318	9.21477	9.48325	12.655	5.51011	5.8504	10.4967
AT2G07764	2.26961	1.29717	2.2525	1.87833	2.39832	2.14516	2.15088	5.59122
AT2G07765	14.9416	7.13444	14.0884	10.7202	12.2978	6.56166	7.61412	19.9913
AT2G07766	7.94365	2.5511	4.46404	4.71872	5.30692	3.49114	4.00064	8.54508
AT2G07767	21.5141	13.1447	21.9516	19.4704	18.9314	12.3662	19.6161	33.1781
AT2G07768	22.176	12.4096	18.02	19.7911	27.147	15.9835	18.9708	24.2638
AT2G07769	16.502	9.90174	17.078	11.5448	14.0838	10.0107	12.7332	22.8396
AT2G07770	11.4426	10.5503	6.8394	12.6443	8.57272	14.8058	17.7663	15.9297
AT2G07772	34.2333	21.533	26.3747	28.4039	28.8309	21.3254	24.7352	37.5034
AT2G07773	65.8188	38.6557	55.821	52.1808	58.7334	39.4541	50.2016	80.7563
AT2G07774	42.8862	21.4033	35.5485	30.0074	33.5765	23.3444	29.5101	53.5386
AT2G07775	49.175	23.5653	42.4698	32.2522	42.7616	23.092	28.4347	68.0441
AT2G07777	87.9003	33.467	54.1009	54.0133	73.9908	41.3469	43.749	81.8112
AT2G07778	4.35009	3.06997	5.97936	4.44384	6.02132	3.15464	3.26934	8.17585
AT2G07779	64.0693	29.4458	48.8178	46.6833	57.1515	34.5749	46.6742	72.1584
AT2G07780	14.9416	8.04246	7.2899	16.5384	16.4821	18.2128	17.5942	18.3033
AT2G07783	59.4355	27.7162	46.6062	42.5601	52.712	35.0796	36.3069	64.8266
AT2G07784	38.4416	15.6093	25.7604	25.8384	28.2185	18.8437	21.1217	41.6177
AT2G07785	40.4748	15.5228	25.1051	25.7926	25.8713	18.1707	22.1971	35.921
AT2G07786	10.9698	5.40488	9.5424	7.5133	10.1546	5.97279	3.82857	13.1341
AT2G07787	70.7363	33.5967	56.1486	56.2581	63.9382	32.8924	37.8125	79.7541
AT2G07788	20.6157	10.8962	10.2386	15.0724	13.8796	17.0351	25.3374	18.5671
AT2G07789	32.1056	23.9112	23.7946	38.0705	28.2185	39.4961	43.5339	33.6528
AT2G07790	8.46377	8.864	6.18413	10.3079	9.03198	10.9361	11.8299	8.22859
AT2G07791	13.8541	11.6313	8.72331	17.4547	10.6649	18.0025	19.2289	15.2967
AT2G07792	13.4758	5.70755	8.96904	10.1704	7.85833	5.67836	5.54928	10.1275
AT2G07793	7.28168	2.98349	4.13641	3.75665	4.79664	4.08001	4.34478	8.22859
AT2G07794	6.28872	3.37264	5.44695	6.32217	5.40898	3.28083	2.40899	7.96486
AT2G07795	54.3289	23.3058	40.7088	38.7118	34.8012	21.5778	28.0045	53.8023
AT2G07798	177.786	84.0134	130.031	122.183	145.685	87.2364	99.5859	195.429
AT2G07799	17.3058	8.864	19.9039	15.3015	22.6565	9.29568	11.2706	24.1583
AT2G07800	2.55332	2.81054	2.66204	2.88621	4.13328	3.49114	3.39839	2.47913
AT2G07805	2.36418	2.98349	2.53918	2.38227	3.2658	3.74351	3.74254	1.68792
AT2G07806	243.322	100.704	185.033	153.198	208.909	96.5741	120.578	264.95
AT2G07807	4.68108	1.38365	3.07159	3.71084	3.36786	2.22928	2.40899	3.48133
AT2G07808	24.8712	14.0527	27.1119	23.8227	26.7898	18.0446	21.982	40.0353
AT2G07809	15.6982	6.26966	15.8904	14.1562	20.2582	6.01485	7.61412	19.4638
AT2G07810	1.84406	1.25393	1.26959	2.74877	1.02056	2.56578	4.86099	3.48133
AT2G07811	37.0231	18.2901	34.5656	30.7404	35.7197	24.6483	29.5531	51.8507
AT2G07812	14.7052	7.13444	12.9826	11.7739	9.28712	7.65527	11.6148	19.2001
AT2G07813	22.0815	14.0959	19.6172	16.1261	20.3092	13.9225	15.2713	28.1671
AT2G07815	77.9707	36.8829	65.773	52.4557	73.8887	35.7106	41.8992	94.4706
AT2G07820	14.0905	6.74529	13.6379	10.7202	13.7266	7.19259	8.30241	18.0924
AT2G07825	21.0885	8.30189	14.3341	15.0266	19.0335	7.69733	10.0231	24.6858
AT2G07826	20.332	9.68554	15.4808	14.9808	17.3496	8.79094	11.2276	21.5737
AT2G07827	81.9898	36.364	67.1245	60.0148	73.4805	35.9209	37.7265	104.493
AT2G07830	12.8139	8.60457	14.0064	12.003	11.4813	7.69733	7.0549	18.3033
